fraud_flag,payment_id,hashed_ip,device,version,adjusted_pmt_created_at,merchant_name,hashed_consumer_id,adjusted_acc_created_at,amount,hashed_buyer_email,hashed_consumer_email,hashed_buyer_phone,hashed_consumer_phone,consumer_phone_age,merchant_account_age,ltv,hashed_zip,consumer_gender,consumer_age
,9689,ip_6084,Windows NT,10,2021-04-29 22:18:37.725000,Blue Shop,consumer_5277,2021-04-29 22:20:43.426000,14200,email_0000003787@gomen-da.com,email_0000003787@gomen-da.com,819000006608,819000006608,11,0,0,6029193,Male,17
,9690,ip_6084,Windows NT,10,2021-04-29 22:45:26.753000,Blue Shop,consumer_5349,2021-04-29 22:46:15.457000,13960,email_00000003770@gomen-da.com,email_00000003770@gomen-da.com,818000002990,818000002990,101,0,0,5430603,,29
,9691,ip_6085,Windows NT,6,2021-05-08 15:07:02.117000,Blue Shop,consumer_2886,2021-05-08 15:07:44.666000,9600,email_0000001228@remailsky.com,email_000000001227@remailsky.com,818000003229,819000007831,85,0,0,2678113,,32
,9692,ip_6085,Windows NT,6,2021-05-08 15:00:34.381000,Blue Shop,consumer_2882,2021-05-08 15:01:21.894000,9960,email_0000001082@upcmaill.com,email_0000000001079@upcmaill.com,819000006837,819000007844,48,0,0,4898134,Female,19
,9693,ip_6085,Windows NT,6,2021-05-08 14:14:32.942000,Blue Shop,consumer_2852,2021-05-08 14:15:18.912000,8800,email_0000005763@emailnube.com,email_000000005762@gmai.com,819000005467,819000007840,15,0,0,9638934,Male,56
,9694,ip_6085,Windows NT,6,2021-05-08 14:22:09.189000,Blue Shop,consumer_2857,2021-05-08 14:23:00.429000,8500,email_0000001615@mrisemail.com,email_0000001615@mrisemail.com,819000005470,819000007725,76,0,0,7068136,Female,56
,9695,ip_6085,Windows NT,6,2021-05-08 14:32:25.628000,Blue Shop,consumer_2862,2021-05-08 14:34:14.298000,9180,email_0000007748@mrisemail.com,email_000000007749@mrisemail.com,818000003782,819000007838,197,0,0,4188127,Female,38
,9696,ip_6085,Windows NT,6,2021-05-08 14:36:29.828000,Blue Shop,consumer_2867,2021-05-08 14:37:20.004000,9600,email_0000007748@mrisemail.com,email_000000007747@mrisemail.com,818000003782,819000007724,104,0,0,4188127,Male,58
,9697,ip_6085,Windows NT,6,2021-05-08 14:40:25.268000,Blue Shop,consumer_2869,2021-05-08 14:41:06.255000,9560,email_0000007485@sweatmail.com,email_000000007484@sweatmail.com,818000003228,819000007729,174,0,0,6488915,Male,57
,9698,ip_6085,Windows NT,6,2021-05-08 14:59:03.537000,Blue Shop,consumer_2877,2021-05-08 14:59:27.874000,9200,email_0000001082@upcmaill.com,email_0000000001083@upcmaill.com,819000006837,819000007810,135,0,0,4898134,Male,25
,9699,ip_6085,Windows NT,6,2021-05-08 14:49:53.541000,Blue Shop,consumer_2873,2021-05-08 14:50:24.260000,9000,email_0000007485@sweatmail.com,email_00000000007483@sweatmail.com,818000003228,819000007843,81,0,0,6488915,,30
,9700,ip_6085,Windows NT,6,2021-05-08 15:09:48.154000,Blue Shop,consumer_2891,2021-05-08 15:10:59.365000,9960,email_0000001228@remailsky.com,email_000000001226@remailsky.com,818000003229,819000007803,33,0,0,2678113,Male,48
,9701,ip_6086,Windows NT,10,2021-05-05 17:44:52.309000,Red Shop,consumer_6199,2021-05-05 17:46:05.424000,9500,email_0000001540@yahoo.co.jp,email_0000001538@yahoo.co.jp,819000006678,819000007755,76,0,0,4928934,Female,36
,9702,ip_6087,Windows NT,10,2021-05-07 19:00:12.689000,Red Shop,consumer_2489,2021-05-07 19:02:27.924000,9567,email_0000006585@yahoo.co.jp,email_000000006584@yahoo.co.jp,819000006455,818000003391,38,0,0,5541354,Female,69
,9703,ip_6087,Windows NT,10,2021-05-07 18:58:12.997000,Red Shop,consumer_2488,2021-05-07 18:59:18.066000,9563,email_0000006585@yahoo.co.jp,email_000000000006583@yahoo.co.jp,819000006455,819000007721,151,0,0,5541354,,64
1,9704,ip_6088,Windows NT,6,2021-04-26 23:29:20.976000,Blue Shop,consumer_1652,2021-04-26 23:30:39.184000,8800,email_000000725@protonmail.com,email_0000000337@protonmail.com,819000005505,818000002934,16,0,0,9050336,,58
1,9705,ip_6088,Windows NT,6,2021-04-26 23:27:22.763000,Blue Shop,consumer_1597,2021-04-26 23:27:49.967000,9000,email_000000725@protonmail.com,email_000000725@protonmail.com,819000005505,818000002900,180,0,0,9050336,Male,48
,9706,ip_6089,Windows NT,10,2021-05-02 13:57:04.999000,Blue Shop,consumer_3215,2021-05-02 13:58:02.704000,6500,email_000000007061@kannsai.co.jp,email_000000007061@kannsai.co.jp,819000007621,819000007621,27,0,0,6808110,,16
,9707,ip_6089,Windows NT,10,2021-05-02 13:46:27.850000,Blue Shop,consumer_3197,2021-05-02 13:47:58.777000,6175,email_000000000723@sakanann.co.jp,email_000000000723@sakanann.co.jp,818000003052,818000003052,79,0,0,1216819,Male,24
,9708,ip_6090,Windows NT,10,2021-04-29 14:59:14.640000,Blue Shop,consumer_4845,2021-04-29 15:00:58.822000,8980,email_000000001638@yahoo.co.jp,email_000000001638@yahoo.co.jp,819000006582,819000006582,181,0,0,1045022,Female,19
,9709,ip_6091,Windows NT,10,2021-05-04 16:28:24.266000,Red Shop,consumer_5105,2021-05-04 16:29:53.898000,9500,email_0000007494@yahoo.co.jp,email_000000007493@yahoo.co.jp,819000005357,819000007705,64,0,0,1125809,Female,19
,9710,ip_6092,Windows NT,10,2021-04-28 20:34:43.934000,Blue Shop,consumer_4181,2021-04-28 20:35:53.812000,15510,email_000000002673@yahoo.co.jp,email_000000002673@yahoo.co.jp,818000002945,818000002945,138,0,0,9088138,Male,53
,9711,ip_6092,Windows NT,10,2021-04-28 20:26:00.667000,Blue Shop,consumer_4368,2021-04-28 20:27:49.817000,9241,email_00000003789@gomen-da.com,email_00000003789@gomen-da.com,819000006580,819000006580,99,0,0,1064944,Female,28
,9712,ip_6092,Windows NT,10,2021-04-28 20:30:08.574000,Blue Shop,consumer_4175,2021-04-28 20:31:34.063000,10900,email_0000002676@yahoo.co.jp,email_0000002676@yahoo.co.jp,819000006609,819000006609,30,0,0,6448093,Female,50
,9713,ip_6093,Windows NT,10,2021-04-28 23:32:28.403000,Blue Shop,consumer_4462,2021-04-28 23:35:17.985000,11500,email_00000005496@yahoo.co.jp,email_00000005496@yahoo.co.jp,819000006579,819000006579,58,0,0,5438139,Female,21
,9714,ip_6093,Windows NT,10,2021-04-28 23:25:36.903000,Blue Shop,consumer_4443,2021-04-28 23:27:23.277000,13000,email_00000007275@yahoo.co.jp,email_00000007275@yahoo.co.jp,819000006581,819000006581,97,0,0,1045022,Female,57
,9715,ip_6093,Windows NT,10,2021-04-28 23:17:21.132000,Blue Shop,consumer_4428,2021-04-28 23:20:00.056000,10600,email_000007278@yahoo.co.jp,email_000007278@yahoo.co.jp,819000007469,819000007469,151,0,0,1045022,Male,38
,9716,ip_6094,iPhone OS,13,2021-05-05 17:09:10.008000,Blue Shop,consumer_6004,2021-05-05 17:09:28.731000,5000,email_00007467@gmail.com,email_00007467@gmail.com,819000006753,819000006753,35,0,0,5138893,Male,40
,9717,ip_6095,Windows NT,10,2021-04-29 20:28:32.980000,Blue Shop,consumer_5273,2021-04-29 20:30:56.160000,13000,email_000000001955@yahoo.co.jp,email_000000001955@yahoo.co.jp,819000007473,819000007474,8,0,0,7918146,Male,63
,9718,ip_6095,Windows NT,10,2021-04-29 20:37:17.131000,Blue Shop,consumer_5295,2021-04-29 20:38:13.972000,11400,email_00000000001951@yahoo.co.jp,email_00000000001951@yahoo.co.jp,819000007462,819000007462,101,0,0,7918146,Female,51
,9719,ip_6095,Windows NT,10,2021-04-29 20:51:18.856000,Blue Shop,consumer_5333,2021-04-29 20:52:30.838000,27790,email_0000000001954@yahoo.co.jp,email_0000000001954@yahoo.co.jp,818000002986,818000002995,86,0,0,6766155,Male,69
,9720,ip_6095,Windows NT,10,2021-04-29 20:45:38.068000,Blue Shop,consumer_5325,2021-04-29 20:46:28.497000,13000,email_00000001943@yahoo.co.jp,email_00000001943@yahoo.co.jp,818000002986,818000002981,122,0,0,7918146,Female,48
,9721,ip_6095,Windows NT,10,2021-04-29 20:32:33.666000,Blue Shop,consumer_5285,2021-04-29 20:33:40.728000,12500,email_000000001942@yahoo.co.jp,email_000000001942@yahoo.co.jp,818000002970,818000002970,38,0,0,1099811,Female,61
,9722,ip_6095,Windows NT,10,2021-04-29 20:40:13.404000,Blue Shop,consumer_5313,2021-04-29 20:41:19.556000,12600,email_0000001944@yahoo.co.jp,email_0000001944@yahoo.co.jp,818000003000,818000003000,192,0,0,7399050,Male,24
,9723,ip_6096,Windows NT,10,2021-04-28 22:34:01.965000,Blue Shop,consumer_4591,2021-04-28 22:35:38.017000,11960,email_00000003782@gomen-da.com,email_00000003782@gomen-da.com,819000006606,819000006606,118,0,0,3898164,Female,48
,9724,ip_6097,Windows NT,6,2021-05-08 12:59:49.075000,Blue Shop,consumer_2771,2021-05-08 13:00:57.915000,9400,email_0000001827@sweatmail.com,email_0000000000001829@gmail.com,819000006928,819000007787,148,0,0,7238227,Female,68
,9725,ip_6097,Windows NT,6,2021-05-08 13:03:07.272000,Blue Shop,consumer_2774,2021-05-08 13:04:34.329000,9600,email_0000001827@sweatmail.com,email_00000001828@gmail.com,819000006928,819000007798,127,0,0,7238227,,31
,9726,ip_6098,Windows NT,6,2021-05-08 15:29:56.685000,Blue Shop,consumer_2827,2021-05-08 15:30:53.935000,9780,email_0000001790@provamail.com,email_0000000001791@provamail.com,818000004865,819000007833,92,0,0,6039267,Male,37
,9727,ip_6098,Windows NT,6,2021-05-08 15:36:05.026000,Blue Shop,consumer_2832,2021-05-08 15:37:02.260000,9780,email_0000001285@newe-mail.com,email_0000001285@newe-mail.com,818000001655,819000007832,90,0,0,5258113,,44
,9728,ip_6099,Windows NT,10,2021-04-30 15:42:18.003000,Blue Shop,consumer_6005,2021-04-30 15:43:43.733000,8000,email_000007459@nagoyargyuj.co.jp,email_000007459@nagoyargyuj.co.jp,819000007437,819000007437,176,0,0,7648209,,39
,9729,ip_6100,Windows NT,10,2021-04-30 21:29:41.163000,Blue Shop,consumer_6224,2021-04-30 21:30:54.270000,10900,email_0000000003227@osakaami.co.jp,email_0000000003227@osakaami.co.jp,819000006682,819000006682,135,0,0,7448127,Male,53
,9730,ip_6100,Windows NT,10,2021-04-30 21:59:38.562000,Blue Shop,consumer_6297,2021-04-30 22:00:34.069000,11400,email_0000000001806@tanakacok.co.jp,email_0000000001807@tanakacok.co.jp,819000006635,819000006655,108,0,0,7448127,Male,34
,9731,ip_6100,Windows NT,10,2021-04-30 21:36:52.925000,Blue Shop,consumer_6243,2021-04-30 21:39:50.099000,12600,email_0000000001810@gmail.com,email_0000000001810@gmail.com,819000006336,819000006336,57,0,0,3858114,Male,67
1,9732,ip_6101,Windows NT,6,2021-04-26 20:40:44.976000,Blue Shop,consumer_2157,2021-04-26 20:41:13.319000,8600,email_000001628@protonmail.com,email_000006216@protonmail.com,818000001322,818000002916,19,0,0,1145229,Female,62
,9733,ip_6102,Windows NT,6,2021-05-08 17:08:13.288000,Blue Shop,consumer_2807,2021-05-08 17:08:47.364000,8500,email_0000007592@upcmaill.com,email_0000007592@upcmaill.com,818000004827,819000007825,52,0,0,4328176,Female,53
,9734,ip_6102,Windows NT,6,2021-05-08 17:10:29.438000,Blue Shop,consumer_2808,2021-05-08 17:11:04.289000,8900,email_0000007592@upcmaill.com,email_000000007593@upcmaill.com,818000004827,819000007824,122,0,0,4328176,Female,67
,9735,ip_6102,Windows NT,6,2021-05-08 17:04:03.254000,Blue Shop,consumer_2896,2021-05-08 17:04:51.200000,8900,email_0000005024@mrisemail.com,email_000000005025@mrisemail.com,819000006448,819000007826,135,0,0,4138114,,36
,9736,ip_6102,Windows NT,6,2021-05-08 17:05:36.413000,Blue Shop,consumer_2894,2021-05-08 17:06:25.784000,8900,email_0000005024@mrisemail.com,email_0000005026@mrisemail.com,819000006448,819000007828,114,0,0,4138114,Male,70
,9737,ip_6102,Windows NT,6,2021-05-08 17:01:06.146000,Blue Shop,consumer_2890,2021-05-08 17:01:55.838000,9200,email_0000005024@mrisemail.com,email_0000005024@mrisemail.com,819000006448,819000007842,87,0,0,4138114,Male,68
,9738,ip_6102,Windows NT,6,2021-05-08 16:56:35.729000,Blue Shop,consumer_2888,2021-05-08 16:57:17.583000,8500,email_0000000967@sweatmail.com,email_0000000967@sweatmail.com,819000006551,819000007837,144,0,0,8456094,Female,38
,9739,ip_6102,Windows NT,6,2021-05-08 16:58:19.142000,Blue Shop,consumer_2887,2021-05-08 16:58:51.956000,8900,email_0000000967@sweatmail.com,email_000000000968@sweatmail.com,819000006551,819000007819,179,0,0,8456094,Female,60
,9740,ip_6103,Windows NT,10,2021-04-29 23:09:24.641000,Blue Shop,consumer_5421,2021-04-29 23:10:01.504000,13500,email_000003785@gomen-da.com,email_000003785@gomen-da.com,819000006429,818000002993,80,0,0,1175620,,18
,9741,ip_6103,Windows NT,10,2021-04-29 23:02:20.558000,Blue Shop,consumer_5408,2021-04-29 23:03:28.237000,12800,email_00000003767@gomen-da.com,email_00000003767@gomen-da.com,819000007451,819000007451,47,0,0,5430603,Male,22
,9742,ip_6104,Windows NT,10,2021-04-28 21:59:18.099000,Blue Shop,consumer_4506,2021-04-28 22:01:31.581000,11400,email_0000005521@yahoo.co.jp,email_0000005521@yahoo.co.jp,819000007482,819000007482,124,0,0,1217696,Female,70
,9743,ip_6104,Windows NT,10,2021-04-28 22:04:35.955000,Blue Shop,consumer_4512,2021-04-28 22:06:36.992000,13980,email_000000002690@yahoo.co.jp,email_000000002690@yahoo.co.jp,819000006597,819000006597,97,0,0,1144819,Male,22
,9744,ip_6104,Windows NT,10,2021-04-28 21:56:02.626000,Blue Shop,consumer_4497,2021-04-28 21:57:43.501000,10500,email_0000000002678@yahoo.co.jp,email_0000000002678@yahoo.co.jp,819000007471,819000007471,7,0,0,1144819,Male,64
1,9745,ip_6105,Windows NT,10,2021-04-27 21:25:44.872000,Blue Shop,consumer_3542,2021-04-27 21:26:44.746000,7264,email_000000003763@gomen-da.com,email_000000003763@gomen-da.com,819000006573,819000006573,6,0,0,6240194,Male,31
1,9746,ip_6105,Windows NT,10,2021-04-27 21:29:06.978000,Blue Shop,consumer_3550,2021-04-27 21:31:50.745000,8900,email_000000003764@gomen-da.com,email_000000003764@gomen-da.com,819000008045,819000008045,86,0,0,1103892,Male,34
1,9747,ip_6106,Windows NT,6,2021-04-26 20:00:50.820000,Blue Shop,consumer_2011,2021-04-26 20:02:00.422000,8500,email_000004995@protonmail.com,email_000004995@protonmail.com,818000001322,819000006542,120,0,0,1145229,Female,44
1,9748,ip_6106,Windows NT,6,2021-04-26 19:51:39.970000,Blue Shop,consumer_1978,2021-04-26 19:52:11.289000,8500,email_000006593@protonmail.com,email_0000006214@protonmail.com,818000002687,819000006546,61,0,0,5288118,,52
1,9749,ip_6106,Windows NT,6,2021-04-26 19:48:20.980000,Blue Shop,consumer_1955,2021-04-26 19:48:40.464000,8450,email_000006593@protonmail.com,email_000006593@protonmail.com,818000002687,819000006521,108,0,0,5288118,,25
1,9750,ip_6106,Windows NT,6,2021-04-26 20:04:19.658000,Blue Shop,consumer_2030,2021-04-26 20:05:05.568000,8550,email_000004995@protonmail.com,email_0006049@protonmail.com,818000001322,819000006613,158,0,0,1145229,Female,69
1,9751,ip_6106,Windows NT,6,2021-04-26 20:21:53.208000,Blue Shop,consumer_2090,2021-04-26 20:22:33.644000,8450,email_000000713@protonmail.com,email_000000713@protonmail.com,818000004106,819000006552,188,0,0,4318156,Female,23
1,9752,ip_6106,Windows NT,6,2021-04-26 20:24:25.672000,Blue Shop,consumer_2116,2021-04-26 20:25:52.771000,8500,email_000000713@protonmail.com,email_001048@protonmail.com,818000004106,818000002939,15,0,0,4318156,Female,60
,9753,ip_6107,Windows NT,10,2021-04-29 20:57:56.014000,Blue Shop,consumer_5367,2021-04-29 20:59:25.016000,11960,email_00000000001950@yahoo.co.jp,email_00000000001950@yahoo.co.jp,818000002971,818000002971,68,0,0,7399050,Female,27
1,9754,ip_6108,Windows NT,10,2021-04-27 20:47:37.360000,Blue Shop,consumer_3465,2021-04-27 20:48:28.876000,8980,email_000000003793@gomen-da.com,email_000000003793@gomen-da.com,819000006541,819000006541,141,0,0,8229210,Male,69
1,9755,ip_6108,Windows NT,10,2021-04-27 20:59:46.897000,Blue Shop,consumer_3476,2021-04-27 21:00:54.913000,8980,email_000000003761@gomen-da.com,email_000000003761@gomen-da.com,819000006626,819000006626,110,0,0,8229210,Female,50
1,9756,ip_6108,Windows NT,10,2021-04-27 20:44:23.891000,Blue Shop,consumer_3454,2021-04-27 20:45:59.025000,7980,email_00000003762@gomen-da.com,email_00000003762@gomen-da.com,818000002949,818000002949,28,0,0,4928897,,54
1,9757,ip_6108,Windows NT,10,2021-04-27 20:40:01.715000,Blue Shop,consumer_3449,2021-04-27 20:41:01.551000,8980,email_00000003760@gomen-da.com,email_00000003760@gomen-da.com,819000006602,819000006602,136,0,0,8229210,Male,46
1,9758,ip_6108,Windows NT,10,2021-04-27 20:52:08.362000,Blue Shop,consumer_3469,2021-04-27 20:54:28.867000,7980,email_000000003759@gomen-da.com,email_000000003759@gomen-da.com,818000002875,818000002875,44,0,0,4928897,Female,26
,9759,ip_6109,Windows NT,10,2021-05-04 16:40:29.844000,Red Shop,consumer_5128,2021-05-04 16:43:03.982000,9100,email_0000003725@yahoo.co.jp,email_0000003723@yahoo.co.jp,819000007178,819000007736,192,0,0,7648347,Female,70
1,9760,ip_6110,Windows NT,6,2021-04-26 22:46:16.607000,Blue Shop,consumer_2279,2021-04-26 22:48:10.074000,8500,email_00001833@protonmail.com,email_00001842@protonmail.com,819000007947,819000006490,110,0,0,7068948,,34
1,9761,ip_6110,Windows NT,6,2021-04-26 22:43:19.391000,Blue Shop,consumer_2257,2021-04-26 22:45:09.605000,8400,email_00001833@protonmail.com,email_00001833@protonmail.com,819000007947,819000006545,170,0,0,7068948,Male,44
1,9762,ip_6111,Windows NT,10,2021-04-27 16:46:51.066000,Blue Shop,consumer_3299,2021-04-27 16:48:27.620000,7980,email_0000000682@yahoo.co.jp,email_0000000682@yahoo.co.jp,818000002968,818000002968,78,0,0,1208893,,44
1,9763,ip_6111,Windows NT,10,2021-04-27 16:52:41.103000,Blue Shop,consumer_3308,2021-04-27 16:53:44.748000,7980,email_0008221@yahoo.co.jp,email_0008221@yahoo.co.jp,818000002950,818000002950,30,0,0,1063816,,62
1,9764,ip_6112,Windows NT,6,2021-04-26 15:12:37.127000,Blue Shop,consumer_1799,2021-04-26 15:13:30.180000,8550,email_00000001651@protonmail.ch,email_00000001651@protonmail.ch,819000006122,818000002920,3,0,0,7938102,,18
1,9765,ip_6113,Windows NT,6,2021-04-26 23:14:20.206000,Blue Shop,consumer_1530,2021-04-26 23:15:55.181000,8500,email_000001391@protonmail.com,email_000001391@protonmail.com,818000001456,818000002930,149,0,0,5752309,,54
1,9766,ip_6113,Windows NT,6,2021-04-26 23:16:39.704000,Blue Shop,consumer_1531,2021-04-26 23:17:42.448000,8600,email_000001391@protonmail.com,email_0000001392@protonmail.com,818000001456,819000006515,172,0,0,5752309,Female,68
,9767,ip_6114,Windows NT,10,2021-05-05 17:38:06.648000,Red Shop,consumer_6178,2021-05-05 17:39:31.030000,9200,email_0000001540@yahoo.co.jp,email_00000001539@yahoo.co.jp,819000006678,819000007759,145,0,0,4928934,,53
,9768,ip_6114,Windows NT,10,2021-05-05 15:46:38.408000,Red Shop,consumer_5996,2021-05-05 15:47:58.181000,7500,email_0000003660@yahoo.co.jp,email_0000000003659@yahoo.co.jp,819000006678,819000007719,23,0,0,4928934,Female,43
,9769,ip_6114,Windows NT,10,2021-05-05 15:52:31.033000,Red Shop,consumer_6003,2021-05-05 15:53:56.062000,8700,email_0000003660@yahoo.co.jp,email_00000000003658@yahoo.co.jp,819000006678,818000003264,51,0,0,4928934,Female,17
,9770,ip_6115,Windows NT,10,2021-05-05 22:34:27.965000,Red Shop,consumer_6484,2021-05-05 22:35:17.437000,9500,email_0000005134@yahoo.co.jp,email_0000005133@yahoo.co.jp,819000005735,819000007757,29,0,0,5541354,,70
,9771,ip_6116,Windows NT,10,2021-04-30 22:53:30.874000,Blue Shop,consumer_6082,2021-04-30 22:55:23.204000,15960,email_00000003093@tanakacok.co.jp,email_00000003093@tanakacok.co.jp,819000006654,819000006654,28,0,0,6038308,Male,39
,9772,ip_6116,Windows NT,10,2021-04-30 22:27:30.879000,Blue Shop,consumer_6365,2021-04-30 22:28:30.763000,13960,email_000000003100@tanakacok.co.jp,email_000000003100@tanakacok.co.jp,819000007459,819000007459,43,0,0,7448127,,32
,9773,ip_6116,Windows NT,10,2021-04-30 23:20:34.142000,Blue Shop,consumer_6214,2021-04-30 23:22:11.735000,15000,email_00000003090@tanakacok.co.jp,email_00000003090@tanakacok.co.jp,819000006663,819000006663,106,0,0,6038308,,47
,9774,ip_6116,Windows NT,10,2021-04-30 22:32:23.618000,Blue Shop,consumer_6040,2021-04-30 22:33:35.641000,11980,email_000001479@tanakacok.co.jp,email_000001480@tanakacok.co.jp,819000007476,819000007455,150,0,0,8308897,,57
,9775,ip_6116,Windows NT,10,2021-04-30 22:36:36.720000,Blue Shop,consumer_6045,2021-04-30 22:38:00.380000,13800,email_0000000001801@gmail.com,email_0000000001800@gmail.com,819000007455,819000006652,8,0,0,3858114,Female,64
,9776,ip_6116,Windows NT,10,2021-04-30 23:35:30.371000,Blue Shop,consumer_6433,2021-04-30 23:38:12.074000,15000,email_00000003099@tanakacok.co.jp,email_00000003098@tanakacok.co.jp,819000007623,819000006685,178,0,0,8308897,Male,70
,9777,ip_6116,Windows NT,10,2021-04-30 22:11:50.604000,Blue Shop,consumer_6338,2021-04-30 22:14:33.456000,12940,email_0000003103@tanakacok.co.jp,email_0000003102@tanakacok.co.jp,819000006640,819000006640,183,0,0,8308897,Female,64
